Date,NumNewsAllAll,AvgToneAllAll,StdToneAllAll,CvToneAllAll,NumNewsAllSpan,AvgToneAllSpan,StdToneAllSpan,CvToneAllSpan,NumNewsAllEng,AvgToneAllEng,StdToneAllEng,CvToneAllEng,NumNewsFullLan,AvgToneFullLan,StdToneFullLan,CvToneFullLan,NumNewsFullSpan,AvgToneFullSpan,StdToneFullSpan,CvToneFullSpan,NumNewsFullEng,AvgToneFullEng,StdToneFullEng,CvToneFullEng,NumNewsCmpLan,AvgToneCmpLan,StdToneCmpLan,CvToneCmpLan,NumNewsCmpSpan,AvgToneCmpSpan,StdToneCmpSpan,CvToneCmpSpan,NumNewsCmpEng,AvgToneCmpEng,StdToneCmpEng,CvToneCmpEng,NumNewsCtyLan,AvgToneCtyLan,StdToneCtyLan,CvToneCtyLan,NumNewsCtySpan,AvgToneCtySpan,StdToneCtySpan,CvToneCtySpan,NumNewsCtyEng,AvgToneCtyEng,StdToneCtyEng,CvToneCtyEng,NumNewsGovLan,AvgToneGovLan,StdToneGovLan,CvToneGovLan,NumNewsGovSpan,AvgToneGovSpan,StdToneGovSpan,CvToneGovSpan,NumNewsGovEng,AvgToneGovEng,StdToneGovEng,CvToneGovEng
20150407,838,-1.381918169,2.912609679,-2.011083927,358,-1.373479694,2.833470156,-3.912461611,101,-2.27333025,2.946074082,-2.211224444,27,-2.320301276,2.979848071,-1.463604364,27,-2.320301276,2.923889491,-1.479592551,0,NA,3.539812146,-1.299970117,10,-2.642825147,2.882745468,-1.166355346,10,-2.642825147,2.47880247,-1.061324241,0,NA,3.539812146,-1.299970117,7,-1.77041003,3.040356648,-1.675073886,10,-2.382701278,3.040356648,-1.675073886,0,NA,,,10,-2.382701278,2.772313538,-1.170792196,7,-1.77041003,2.772313538,-1.170792196,0,NA,,
20150408,886,-1.249200287,2.944637509,-2.076705004,391,-1.369220089,2.862613004,-2.567254796,120,-1.203146201,2.975364688,-2.310734012,44,-2.995804454,2.96842597,-1.514871043,40,-2.995664349,2.924825021,-1.524144079,4,-2.9972055,3.424741668,-1.42317648,13,-2.760468042,2.884106581,-1.271806429,9,-2.655251394,2.598584864,-1.181559576,4,-2.9972055,3.424741668,-1.42317648,10,-1.502527425,3.022342143,-1.761994374,21,-3.852573198,3.022342143,-1.761994374,0,NA,,,21,-3.852573198,2.761980253,-1.07938161,10,-1.502527425,2.761980253,-1.07938161,0,NA,,
20150409,1119,-1.460357749,2.929895769,-2.056356,425,-1.390408617,2.87665409,-2.768288385,191,-1.67199577,2.928037796,-2.255432471,48,-2.748503534,2.93667292,-1.531085311,41,-2.726633009,2.898999647,-1.52582966,7,-2.876602323,3.299150156,-1.579808837,8,-2.887855215,2.864847187,-1.3327323,1,-2.966625464,2.583818449,-1.181273307,7,-2.876602323,3.299150156,-1.579808837,10,-1.593354702,2.993078001,-1.769618486,30,-3.096392696,2.993078001,-1.769618486,0,NA,,,30,-3.096392696,2.702842941,-1.05578396,10,-1.593354702,2.702842941,-1.05578396,0,NA,,
20150410,990,-1.773275695,2.938218332,-2.0028104,396,-1.846971499,2.891664926,-2.840428891,160,-1.848446088,2.964403801,-2.162900563,71,-3.012542173,2.909239575,-1.460284327,69,-3.060623705,2.877694712,-1.462628929,2,-1.353729324,3.231897524,-1.440458222,14,-3.296117659,2.752810943,-1.232156635,12,-3.619849048,2.460543181,-1.10399639,2,-1.353729324,3.231897524,-1.440458222,27,-2.622886997,3.021010039,-1.730068972,30,-3.230896605,3.021010039,-1.730068972,0,NA,,,30,-3.230896605,2.562745614,-0.974533231,27,-2.622886997,2.562745614,-0.974533231,0,NA,,
20150411,764,-1.947317259,2.969234891,-1.968792778,333,-1.728061281,2.936028753,-2.385709752,101,-2.466931578,2.965430722,-2.088992296,28,-2.8362909,2.961601942,-1.467267762,28,-2.8362909,2.937754567,-1.470527278,0,NA,3.231897524,-1.440458222,3,-3.145404965,2.752098155,-1.234710416,3,-3.145404965,2.469149632,-1.111785594,0,NA,3.231897524,-1.440458222,7,-2.980721388,3.102020284,-1.716293332,18,-2.728604477,3.102020284,-1.716293332,0,NA,,,18,-2.728604477,2.578170624,-0.997212197,7,-2.980721388,2.578170624,-0.997212197,0,NA,,
20150412,708,-2.024450983,3.009330348,-1.946056638,261,-0.91779318,2.98529351,-2.391968421,133,-3.349237722,2.990819717,-2.044471888,31,-2.195005637,2.991987485,-1.464488556,29,-2.123149375,2.959965183,-1.458038875,2,-3.236921428,3.345584671,-1.532474797,4,-3.205809708,2.920990691,-1.292776927,2,-3.174697988,2.665743202,-1.157460997,2,-3.236921428,3.345584671,-1.532474797,5,-1.055759575,3.063682941,-1.670264378,22,-2.270142638,3.063682941,-1.670264378,0,NA,,,22,-2.270142638,2.708086107,-1.040779787,5,-1.055759575,2.708086107,-1.040779787,0,NA,,
20150413,802,-1.407950252,3.04459816,-1.982577978,341,-0.966392868,3.018696714,-2.430387808,133,-2.776457972,3.055673948,-2.068022758,35,-2.688808011,3.010874194,-1.496672852,25,-2.38392116,2.963662177,-1.474975613,10,-3.451025137,3.394467558,-1.670908898,17,-3.063843153,3.009986406,-1.417286157,7,-2.510726032,2.705548923,-1.234241631,10,-3.451025137,3.394467558,-1.670908898,6,-2.330924073,3.05541031,-1.647881309,12,-2.336450195,3.05541031,-1.647881309,0,NA,,,12,-2.336450195,2.792957838,-1.133771087,6,-2.330924073,2.792957838,-1.133771087,0,NA,,
20150414,816,-1.322083205,3.061477494,-2.014046208,352,-1.255325595,3.037695789,-2.287584004,119,-1.702320947,3.062571165,-2.119901215,32,-2.260233927,3.018358128,-1.483584267,20,-1.897141409,2.986089826,-1.447068715,12,-2.865388123,3.243584165,-1.769756104,15,-2.762266026,2.969414113,-1.468218346,3,-2.34977764,2.705548923,-1.234241631,12,-2.865388123,3.243584165,-1.769756104,6,-0.293231883,3.056031765,-1.6203204,11,-2.648554905,3.056031765,-1.6203204,0,NA,,,11,-2.648554905,2.910247027,-1.108419925,6,-0.293231883,2.910247027,-1.108419925,0,NA,,
20150415,899,-1.693226021,3.091790276,-2.017227828,361,-1.986589998,3.083652144,-2.258388524,112,-1.246274491,3.069103503,-2.149354609,49,-4.851277021,3.122531444,-1.464073757,47,-4.928230929,3.100793279,-1.415490355,2,-3.042860192,3.261071827,-1.899811537,5,-1.199610804,3.030401241,-1.492630817,3,0.029222121,2.789966346,-1.205356486,2,-3.042860192,3.261071827,-1.899811537,0,NA,3.203530827,-1.554203086,44,-5.266239091,3.203530827,-1.554203086,0,NA,,,44,-5.266239091,2.910247027,-1.108419925,0,NA,2.910247027,-1.108419925,0,NA,,
20150416,873,-1.473979441,3.124281743,-2.043709638,368,-1.6135464,3.11929748,-2.955527056,127,-0.88912424,3.079468322,-2.167728403,43,-3.646651457,3.13049762,-1.477197824,43,-3.646651457,3.111316249,-1.43232532,0,NA,3.261071827,-1.899811537,3,-1.286601483,3.059340605,-1.482889707,3,-1.286601483,2.845419049,-1.198391586,0,NA,3.261071827,-1.899811537,7,-1.0556537,3.181221299,-1.579992934,33,-4.410807039,3.181221299,-1.579992934,0,NA,,,33,-4.410807039,2.991093665,-1.113518624,7,-1.0556537,2.991093665,-1.113518624,0,NA,,
20150417,868,-1.351975514,3.126132936,-2.059724412,374,-1.613935647,3.13020075,-2.28637818,126,-1.398343297,3.07738376,-2.150024704,26,-1.835219997,3.110666746,-1.513380607,24,-1.877312118,3.071855548,-1.442579581,2,-1.330114551,3.352959284,-2.239791236,6,-0.678949637,3.102548714,-1.602682582,4,-0.353367179,2.817223137,-1.209885783,2,-1.330114551,3.352959284,-2.239791236,8,-1.126610159,3.168024758,-1.59327917,12,-2.885761737,3.168024758,-1.59327917,0,NA,,,12,-2.885761737,2.865720018,-1.138360335,8,-1.126610159,2.865720018,-1.138360335,0,NA,,
20150418,592,-1.351447254,3.123934896,-2.067559205,278,-1.506846593,3.128894751,-2.6296756,71,-2.091090012,3.076769394,-2.178326196,42,-3.298090548,3.122592666,-1.612803836,39,-3.360204975,3.090673044,-1.552671975,3,-2.490602988,3.352959284,-2.239791236,15,-3.010414823,3.093066512,-1.70452059,12,-3.140367782,2.863267306,-1.388627989,3,-2.490602988,3.352959284,-2.239791236,8,-2.579371353,3.184705159,-1.668447569,19,-3.827821569,3.184705159,-1.668447569,0,NA,,,19,-3.827821569,2.934941944,-1.317349634,8,-2.579371353,2.934941944,-1.317349634,0,NA,,
20150419,506,-0.994747095,3.118412711,-2.088188453,250,-1.0148561,3.124471303,-2.358592045,51,-1.193089332,3.06438733,-2.170780119,28,-1.538945679,3.115440862,-1.649439738,28,-1.538945679,3.084840119,-1.5940221,0,NA,3.352959284,-2.239791236,6,-1.134901369,3.082104279,-1.695910804,6,-1.134901369,2.845620249,-1.379308628,0,NA,3.352959284,-2.239791236,11,-0.8369326,3.162491438,-1.694482372,11,-2.461346564,3.162491438,-1.694482372,0,NA,,,11,-2.461346564,3.013216775,-1.45951755,11,-0.8369326,3.013216775,-1.45951755,0,NA,,
20150420,781,-1.236164398,3.151207028,-2.128267198,358,-1.30932302,3.152937123,-2.344451592,112,-1.6131489,3.123084725,-2.226442167,15,-2.034339763,3.118216974,-1.697114077,13,-1.669386075,3.090936896,-1.645690316,2,-4.406538735,3.33740556,-2.240977038,2,-4.406538735,3.076398761,-1.697190829,0,NA,2.845620249,-1.379308628,2,-4.406538735,3.33740556,-2.240977038,3,-6.088633086,3.1758783,-1.764204953,10,-0.343611972,3.1758783,-1.764204953,0,NA,,,10,-0.343611972,2.993670356,-1.502140548,3,-6.088633086,2.993670356,-1.502140548,0,NA,,
20150421,973,-1.869058367,3.205225201,-2.132478851,421,-1.884789666,3.211854528,-2.662998888,136,-1.807537472,3.180124937,-2.216568851,29,-4.83835911,3.159727753,-1.693545114,20,-4.28573699,3.120818503,-1.6513727,9,-6.066408265,3.449982776,-2.050316796,15,-5.711628523,3.25070076,-1.67154205,6,-5.17945891,3.063504844,-1.411454825,9,-6.066408265,3.449982776,-2.050316796,5,-2.851430992,3.174162975,-1.749661819,9,-4.486759043,3.174162975,-1.749661819,0,NA,,,9,-4.486759043,2.990870294,-1.55719463,5,-2.851430992,2.990870294,-1.55719463,0,NA,,
20150422,983,-0.528813266,3.199967322,-2.208741157,435,-0.735384123,3.207527415,-4.363414515,114,-0.967777468,3.181686438,-2.299062104,31,-2.601440534,3.149773617,-1.722230494,31,-2.601440534,3.111426438,-1.684303212,0,NA,3.449982776,-2.050316796,3,-0.546321709,3.227440457,-1.691152107,3,-0.546321709,3.034067607,-1.450210944,0,NA,3.449982776,-2.050316796,8,-1.22020053,3.181526587,-1.756303913,20,-3.462204359,3.181526587,-1.756303913,0,NA,,,20,-3.462204359,2.954921552,-1.664663862,8,-1.22020053,2.954921552,-1.664663862,0,NA,,
20150423,1190,-0.864022262,3.204017431,-2.269508889,449,-0.930307304,3.211216213,-3.805555273,170,-1.517125542,3.191087804,-2.366817155,25,-1.54958108,3.146617205,-1.739604735,25,-1.54958108,3.108323807,-1.703613624,0,NA,3.449982776,-2.050316796,8,0.213704061,3.20828212,-1.701147999,8,0.213704061,3.005221072,-1.468147109,0,NA,3.449982776,-2.050316796,4,-1.434820647,3.183872389,-1.783142308,13,-2.669990532,3.183872389,-1.783142308,0,NA,,,13,-2.669990532,2.954921552,-1.664663862,4,-1.434820647,2.954921552,-1.664663862,0,NA,,
20150424,1081,-1.622559054,3.213235686,-2.257562351,415,-1.386852628,3.21745351,-3.374361015,168,-2.674181431,3.205509257,-2.3641631,26,-2.555831413,3.129916747,-1.748227729,22,-2.277796584,3.093068703,-1.717494901,4,-4.085022971,3.425740294,-2.009362098,9,-2.754016941,3.184655756,-1.713020256,5,-1.689212117,2.990576871,-1.511562011,4,-4.085022971,3.425740294,-2.009362098,4,-0.798722045,3.180987096,-1.792891021,13,-2.959275083,3.180987096,-1.792891021,0,NA,,,13,-2.959275083,2.906935632,-1.665060457,4,-0.798722045,2.906935632,-1.665060457,0,NA,,
20150425,652,-1.614718529,3.210844111,-2.246321719,265,-1.366939021,3.220230282,-3.09570172,97,-2.564793552,3.200386063,-2.314639618,12,-1.864635488,3.136804564,-1.751327506,10,-2.036414214,3.100268018,-1.717854352,2,-1.005741859,3.427436047,-2.037927796,3,-0.608993957,3.192544391,-1.713352456,1,0.184501845,2.999666679,-1.495883885,2,-1.005741859,3.427436047,-2.037927796,5,-0.857790629,3.179577302,-1.81604993,4,-4.06492271,3.179577302,-1.81604993,0,NA,,,4,-4.06492271,2.939901119,-1.620878938,5,-0.857790629,2.939901119,-1.620878938,0,NA,,
20150426,640,-1.137885746,3.202487798,-2.254291944,313,-0.965043894,3.21485289,-2.707603014,62,-0.773074053,3.188615496,-2.336082458,31,-3.664882945,3.105754051,-1.723919013,29,-3.967144527,3.068812352,-1.683649618,2,0.717909985,3.401255044,-2.088556488,7,-2.17048774,3.173071541,-1.706668276,5,-3.32584683,2.985674179,-1.466879913,2,0.717909985,3.401255044,-2.088556488,13,-3.487946351,3.15587609,-1.788174915,11,-4.824968596,3.15587609,-1.788174915,0,NA,,,11,-4.824968596,2.889782839,-1.58020708,13,-3.487946351,2.889782839,-1.58020708,0,NA,,
20150427,806,-0.670484459,3.198992464,-2.295945379,336,-0.681617904,3.215345588,-3.449120723,115,-0.421812657,3.183702496,-2.393528682,10,-0.845930616,3.101602494,-1.739848622,8,-1.120085481,3.058251278,-1.691423668,2,0.250688845,3.443758387,-2.188428442,5,-0.267118263,3.185047465,-1.738595259,3,-0.612323001,2.970225267,-1.46514123,2,0.250688845,3.443758387,-2.188428442,0,NA,3.141524549,-1.802176316,5,-1.424742969,3.141524549,-1.802176316,0,NA,,,5,-1.424742969,2.889782839,-1.58020708,0,NA,2.889782839,-1.58020708,0,NA,,
20150428,782,-1.087717949,3.199234768,-2.313554334,334,-1.078285118,3.209506745,-2.878792957,100,-0.756665145,3.191114845,-2.428537055,17,-2.705149577,3.065635407,-1.760023523,16,-2.543936872,3.019850041,-1.700762224,1,-5.284552846,3.422387426,-2.342527829,4,-3.563007386,3.120366053,-1.788693501,3,-2.989158899,2.883044087,-1.483845478,1,-5.284552846,3.422387426,-2.342527829,3,-2.989158899,3.13135457,-1.816032653,10,-2.276803657,3.13135457,-1.816032653,0,NA,,,10,-2.276803657,2.827785144,-1.585612383,3,-2.989158899,2.827785144,-1.585612383,0,NA,,
20150429,781,-1.472241839,3.200575983,-2.309573681,309,-1.300184895,3.206619299,-3.91784105,122,-1.299181383,3.198943373,-2.419448195,31,-3.462562279,3.060554752,-1.788314411,21,-2.573592944,3.020257442,-1.725603859,10,-5.329397882,3.360878659,-2.398992021,10,-5.329397882,3.102347231,-1.812042226,0,NA,2.883044087,-1.483845478,10,-5.329397882,3.360878659,-2.398992021,1,4,3.129982487,-1.85558819,20,-2.902272591,3.129982487,-1.85558819,0,NA,,,20,-2.902272591,2.824307035,-1.591102611,1,4,2.824307035,-1.591102611,0,NA,,
20150430,889,-1.80044785,3.214367232,-2.294806762,392,-1.446296196,3.216686069,-3.840593078,127,-1.814619061,3.207650707,-2.355000729,15,-4.032567838,3.073306618,-1.773183165,11,-3.556119677,3.024157009,-1.715688544,4,-5.342800282,3.43008733,-2.275868417,6,-3.552620484,3.134294766,-1.789131123,2,0.027739111,2.875485112,-1.479140789,4,-5.342800282,3.43008733,-2.275868417,1,-4.442819479,3.131604919,-1.848470249,8,-4.341246899,3.131604919,-1.848470249,0,NA,,,8,-4.341246899,2.840109834,-1.567560226,1,-4.442819479,2.840109834,-1.567560226,0,NA,,
20150501,479,-1.307383822,3.435875188,-2.628521045,196,-1.255811768,3.546964061,-5.447720039,100,-1.027983554,3.24522667,-2.66910825,40,-3.674925714,2.935654213,-3.200713725,32,-3.759742658,2.994204761,-4.125948568,8,-3.335657939,2.728964189,-1.534094398,16,-4.323452608,3.195826703,-3.488127776,8,-5.311247277,3.540028085,-13.1504332,8,-3.335657939,2.728964189,-1.534094398,10,-1.964938497,3.213315719,-2.582103043,14,-4.155171564,3.213315719,-2.582103043,0,NA,,,14,-4.155171564,0.880649108,-245.0091627,10,-1.964938497,0.880649108,-245.0091627,0,NA,,
20150502,438,-0.903008027,3.407906164,-3.056976368,194,-1.05944056,3.215899129,-3.619322635,46,-0.848796058,3.012587896,-3.662058147,40,-3.354556316,2.608352383,-1.961428488,33,-3.261833335,2.967502787,-2.510224563,7,-3.791678938,1.892105024,-1.205013545,12,-4.046150118,2.307316129,-1.631019302,6,-4.215870431,3.263562997,-2.996308956,6,-3.876429805,1.925253725,-1.261443715,7,-4.412079362,2.938605245,-2.069845202,20,-2.573036097,3.084772596,-2.258338706,1,-3.283173735,1.850656531,-1.049997184,21,-2.606852175,0.719049125,-280.0696342,7,-4.412079362,0.719049125,-280.0696342,0,NA,,
20150503,432,-0.977166127,3.234759979,-3.018924649,204,-1.14672314,3.138242285,-3.868003294,38,-0.056220206,2.977708428,-3.528308101,23,-2.271490714,2.571708755,-1.896461439,23,-2.271490714,2.81528557,-2.225717535,0,NA,1.892105024,-1.205013545,1,-2.097902098,2.307316129,-1.631019302,1,-2.097902098,3.263562997,-2.996308956,0,NA,1.925253725,-1.261443715,2,-2.839506173,2.773048488,-1.857593061,20,-2.223368599,2.856034555,-1.948385965,0,NA,1.850656531,-1.049997184,20,-2.223368599,0.847495875,2.951508997,2,-2.839506173,0.847495875,2.951508997,0,NA,,
20150504,596,-0.679096403,3.115316795,-3.289521868,278,-0.872215031,3.051211561,-4.713319382,82,-0.154582577,2.90836441,-3.531205875,28,-3.0849453,2.588530656,-2.097304822,20,-2.647837782,2.822772071,-2.42560528,8,-4.177714096,1.927892981,-1.374024033,16,-3.850809179,2.379172805,-2.125678927,8,-3.523904262,3.077417295,-4.597544476,8,-4.177714096,1.954483852,-1.459440947,1,-2.838063439,2.78485556,-1.845668353,11,-1.993405282,2.857120113,-1.921348788,0,NA,1.850656531,-1.049997184,11,-1.993405282,0.868493422,1.994372938,1,-2.838063439,0.868493422,1.994372938,0,NA,,
20150505,703,-0.976733694,3.12679833,-3.273363203,319,-1.318983911,3.11687075,-4.478880716,109,-0.824976795,2.957314872,-3.093356668,44,-2.627488952,2.942631372,-1.819493917,38,-2.601384705,3.158555742,-1.825320145,6,-2.792815851,2.197476227,-1.701440588,17,-3.239970926,2.940588509,-1.802851656,11,-3.483873694,3.741930978,-1.626739106,6,-2.792815851,2.255217274,-1.854346141,8,-3.867553264,2.775203401,-1.907706534,19,-1.557346423,2.832315104,-1.975796946,0,NA,1.850656531,-1.049997184,19,-1.557346423,3.832949276,-1.491884955,8,-3.867553264,3.832949276,-1.491884955,0,NA,,
20150506,702,-1.17496914,3.140773616,-3.137792065,313,-1.092911689,3.113793941,-3.433521504,94,-1.426172909,3.019326587,-3.003738801,18,-2.550139186,2.925075917,-1.74479479,9,-1.645470968,3.097334761,-1.775728935,9,-3.454807404,2.408275039,-1.613509424,12,-3.046390292,2.983213975,-1.683504925,3,-1.821138956,3.658828609,-1.582356131,9,-3.454807404,2.486272083,-1.708387104,1,-2.842809365,2.716692057,-1.868494328,5,-1.300602496,2.768308486,-1.930868003,0,NA,1.850656531,-1.049997184,5,-1.300602496,3.697938312,-1.449113992,1,-2.842809365,3.697938312,-1.449113992,0,NA,,
20150507,676,-1.136268865,3.156052634,-3.083395258,312,-1.002935926,3.093051813,-3.782619514,100,-0.569328505,3.134995218,-2.805619603,15,-1.808999762,2.918514053,-1.758203099,13,-1.610596974,3.034433888,-1.722114621,2,-3.098617883,2.526166127,-1.874509194,4,-4.588797446,2.987405117,-1.595934826,3,-5.603038936,3.577411626,-1.416877327,1,-1.546072975,2.486272083,-1.708387104,2,-2.14511041,2.743918577,-1.936208687,8,0.020197121,2.743294575,-1.872934777,1,-4.651162791,2.801570844,-3.874764125,9,-0.49884287,3.596319428,-1.517747505,2,-2.14511041,3.596319428,-1.517747505,0,NA,,
20150508,625,-0.791201712,3.133393535,-3.157923949,291,-1.05422034,3.092406161,-5.334225331,91,-0.995470246,3.082961944,-2.7911864,21,-3.323719154,2.857146286,-2.050981991,19,-3.326299734,2.940362256,-2.09320488,2,-3.299203641,2.526166127,-1.874509194,7,-3.230015861,2.939541322,-1.798677807,5,-3.202340749,3.41422212,-1.84943166,2,-3.299203641,2.486272083,-1.708387104,9,-3.60233541,2.746354119,-2.090840581,5,-2.953394501,2.747555037,-2.036601435,0,NA,2.801570844,-3.874764125,5,-2.953394501,3.077950359,-2.660605403,9,-3.60233541,3.077950359,-2.660605403,0,NA,,
20150509,516,-0.849328527,3.145652165,-3.217020299,267,-0.482839116,3.06728126,-3.748708568,51,-1.415701934,3.11612696,-2.827562612,8,-0.838716845,2.852789195,-2.039944885,8,-0.838716845,2.931202738,-2.07754808,0,NA,2.526166127,-1.874509194,2,-0.535215961,2.980107873,-1.894392582,2,-0.535215961,3.469709747,-2.035618564,0,NA,2.486272083,-1.708387104,3,0.467466221,2.746031935,-2.066903222,3,-2.347233833,2.746994107,-2.013014298,0,NA,2.801570844,-3.874764125,3,-2.347233833,2.961739772,-2.310770543,3,0.467466221,2.961739772,-2.310770543,0,NA,,
20150510,562,-0.381051308,3.105699863,-3.378802777,252,-0.313663752,3.031036847,-4.552985498,71,0.24547944,3.05958707,-3.036422,14,-1.800343567,2.874987453,-2.310600237,10,-1.527742444,2.945999042,-2.366635725,4,-2.481846373,2.565568038,-2.065823724,5,-2.374771502,2.987852238,-2.036719176,1,-1.946472019,3.436649933,-2.120086407,4,-2.481846373,2.539142141,-1.911442562,5,-1.492176424,2.761286179,-2.12640562,4,-1.467517575,2.763488543,-2.075241338,0,NA,2.801570844,-3.874764125,4,-1.467517575,2.959315956,-3.862880163,5,-1.492176424,2.959315956,-3.862880163,0,NA,,
20150511,676,-0.898740509,3.074941971,-3.353174267,331,-0.872038575,3.029301089,-4.55135789,85,-1.044902529,3.021492017,-3.070202283,19,-1.34523822,2.846127949,-2.305481153,15,-1.276833036,2.904747045,-2.351694647,4,-1.601757657,2.595781007,-2.107618283,7,-1.237551176,2.987224928,-2.030158068,3,-0.751942534,3.413278131,-2.064097634,4,-1.601757657,2.576272953,-1.963104274,7,-1.392957024,2.72274108,-2.13345372,5,-1.429193755,2.723010688,-2.084031079,0,NA,2.801570844,-3.874764125,5,-1.429193755,2.908095094,-3.731873685,7,-1.392957024,2.908095094,-3.731873685,0,NA,,
20150512,768,-1.020462032,3.077995782,-3.314707332,331,-0.987190088,3.0425078,-4.125244086,113,-0.419479691,3.025643967,-3.029670393,11,-2.952368147,2.910051936,-2.484134089,10,-2.797707211,2.960066978,-2.602710753,1,-4.498977505,2.692424987,-2.036759249,5,-3.762781186,3.157834623,-2.396123698,4,-3.578732106,3.593971293,-2.948912452,1,-4.498977505,2.685652256,-1.897327579,0,NA,2.738250939,-2.216668274,6,-2.277023948,2.739821194,-2.169054031,0,NA,2.801570844,-3.874764125,6,-2.277023948,2.908095094,-3.731873685,0,NA,2.908095094,-3.731873685,0,NA,,
20150513,708,-1.268912628,3.097252359,-3.228271634,345,-1.552364464,3.076119307,-3.449303506,87,-0.608920901,3.067841079,-3.14887016,10,-3.419206432,2.955001623,-2.469982198,6,-4.132422686,3.002905708,-2.46228553,4,-2.349382051,2.768376823,-2.510411585,5,-2.669350492,3.214785962,-2.555134655,1,-3.94922426,3.648165953,-2.660087364,4,-2.349382051,2.779150768,-2.408124407,3,-4.967946949,2.732587093,-2.200913887,2,-2.970735505,2.733777135,-2.153261261,0,NA,2.801570844,-3.874764125,2,-2.970735505,3.018690541,-3.043573096,3,-4.967946949,3.018690541,-3.043573096,0,NA,,
20150514,736,-1.039585062,3.102281919,-3.210723949,327,-1.187339414,3.092057902,-4.945142188,98,-1.091660606,3.052937764,-3.092086899,19,-3.718471654,2.988196037,-2.53481327,18,-3.733482531,3.040716512,-2.540982682,1,-3.448275862,2.768376823,-2.510411585,10,-5.184649317,3.315422632,-2.813926547,9,-5.377579701,3.761679775,-3.133284264,1,-3.448275862,2.779150768,-2.408124407,1,-8.707865169,2.715563857,-2.141069374,8,-1.262075385,2.715540129,-2.094157732,0,NA,2.801570844,-3.874764125,8,-1.262075385,3.00661391,-3.092296659,1,-8.707865169,3.00661391,-3.092296659,0,NA,,
20150515,649,-0.885124643,3.106509205,-3.233992763,285,-0.945579924,3.098973209,-3.50576012,84,-1.323728414,3.063401576,-3.122538802,10,-1.338091292,2.995110516,-2.666461464,5,-2.153875067,3.066621839,-2.654182154,5,-0.522307517,2.703873594,-2.716365528,4,-0.57440906,3.274280175,-2.922690458,0,NA,3.761679775,-3.133284264,4,-0.57440906,2.722911762,-2.618087982,0,NA,2.767253089,-2.326782596,5,-2.153875067,2.776709298,-2.27868959,1,-0.313901345,2.663449595,-3.970746089,6,-1.84721278,3.00661391,-3.092296659,0,NA,3.00661391,-3.092296659,0,NA,,
20150516,457,-1.236719883,3.119360473,-3.204078741,242,-1.022622235,3.122468916,-3.774724392,38,-2.112738726,3.063125372,-3.117484723,14,-1.993108747,2.966561424,-2.712761588,13,-1.994402914,3.031152743,-2.696859827,1,-1.976284585,2.700007964,-2.78356862,2,-1.848676417,3.269801529,-2.959110178,1,-1.721068249,3.761679775,-3.133284264,1,-1.976284585,2.718767473,-2.690212033,4,-2.143745546,2.738152873,-2.373548795,8,-1.953898431,2.746122713,-2.327665896,0,NA,2.663449595,-3.970746089,8,-1.953898431,2.946639045,-3.161298112,4,-2.143745546,2.946639045,-3.161298112,0,NA,,
20150517,417,-0.723514612,3.113979226,-3.232695634,215,-0.910082591,3.115422277,-3.309547312,36,-0.284087128,3.075962275,-3.12369645,14,-1.878985163,2.980274339,-2.796937457,13,-2.012007052,3.025218001,-2.714854309,1,-0.149700599,2.807355698,-3.197978925,1,-0.149700599,3.303465905,-3.160970126,0,NA,3.761679775,-3.133284264,1,-0.149700599,2.838349406,-3.140674759,3,-0.306569341,2.759183245,-2.439762985,10,-2.523638366,2.768317915,-2.395787307,0,NA,2.663449595,-3.970746089,10,-2.523638366,2.890559095,-3.034960054,3,-0.306569341,2.890559095,-3.034960054,0,NA,,
20150518,571,-1.169615575,3.128058486,-3.211116627,280,-1.159668817,3.127042015,-3.724146645,75,-1.050276545,3.109206919,-3.077975277,27,-2.864454761,3.013270797,-2.843514187,24,-2.739095259,3.056289049,-2.798139377,3,-3.867330783,2.835500799,-3.073054186,10,-5.02621851,3.324100221,-3.327820713,7,-5.522884679,3.656080135,-3.533406334,3,-3.867330783,2.868432127,-3.008352455,9,-0.653949891,2.798831173,-2.370681446,8,-2.649068054,2.80930587,-2.326671915,0,NA,2.663449595,-3.970746089,8,-2.649068054,2.818514283,-3.061722533,9,-0.653949891,2.818514283,-3.061722533,0,NA,,
20150519,751,-1.392310137,3.139749111,-3.13499233,312,-1.3098108,3.133936976,-3.857606331,86,-2.122179501,3.144271372,-3.029428537,31,-4.4239561,3.075683838,-2.821304198,22,-3.063167222,3.054642527,-2.735649562,9,-7.750328915,3.164710763,-3.193793488,15,-6.234728145,3.428012792,-3.327890607,6,-3.96132699,3.620948624,-3.495695962,9,-7.750328915,3.220831824,-3.145945331,6,-2.017237512,2.786140205,-2.228508762,10,-3.151829187,2.794788826,-2.184795659,0,NA,2.663449595,-3.970746089,10,-3.151829187,2.894386872,-3.333372023,6,-2.017237512,2.894386872,-3.333372023,0,NA,,
